id_bioguide,term_number,term_id,term_type,term_start,term_end,state,district,class,party,how,url,address,phone,fax,contact_form,office,state_rank,rss_url,caucus
M000296,6,M000296-6,rep,1935-01-03,1937-01-03,IL,9,,Democrat,,,,,,,,,,
M000557,6,M000557-6,rep,1933-03-09,1935-01-03,MI,13,,Republican,,,,,,,,,,
M000572,6,M000572-6,rep,1937-01-05,1939-01-03,SC,1,,Democrat,,,,,,,,,,
M000598,6,M000598-6,rep,1935-01-03,1937-01-03,TN,3,,Democrat,,,,,,,,,,
S000228,6,S000228-6,rep,1935-01-03,1937-01-03,NJ,8,,Republican,,,,,,,,,,
S000452,6,S000452-6,rep,1939-01-03,1941-01-03,NY,14,,Democrat,,,,,,,,,,
S001051,6,S001051-6,rep,1929-04-15,1931-03-03,NY,13,,Democrat,,,,,,,,,,
T000083,6,T000083-6,rep,1931-12-07,1933-03-03,TN,2,,Republican,,,,,,,,,,
W000166,6,W000166-6,rep,1937-01-05,1939-01-03,NC,1,,Democrat,,,,,,,,,,
C000207,6,C000207-6,rep,1939-01-03,1941-01-03,OK,3,,Democrat,,,,,,,,,,
C000616,6,C000616-6,rep,1941-01-03,1943-01-03,MD,2,,Democrat,,,,,,,,,,
C000642,6,C000642-6,rep,1933-03-09,1935-01-03,MS,5,,Democrat,,,,,,,,,,
C000948,6,C000948-6,rep,1931-12-07,1933-03-03,NY,30,,Republican,,,,,,,,,,
D000480,6,D000480-6,sen,1941-01-03,1943-01-03,MS,,2,Democrat,,,,,,,,,,
M000615,6,M000615-6,rep,1931-12-07,1933-03-03,NY,42,,Democrat,,,,,,,,,,
N000046,6,N000046-6,rep,1937-01-05,1939-01-03,MO,2,,Democrat,,,,,,,,,,
R000418,6,R000418-6,rep,1931-12-07,1933-03-03,MO,1,,Democrat,,,,,,,,,,
T000072,6,T000072-6,rep,1921-04-11,1923-03-03,CO,4,,Democrat,,,,,,,,,,
T000283,6,T000283-6,rep,1927-12-05,1929-03-03,MA,11,,Republican,,,,,,,,,,
W000494,6,W000494-6,rep,1941-01-03,1943-01-03,MO,8,,Democrat,,,,,,,,,,
C000195,6,C000195-6,rep,1937-01-05,1939-01-03,CA,6,,Republican,,,,,,,,,,
C000968,6,C000968-6,rep,1939-01-03,1941-01-03,NY,32,,Republican,,,,,,,,,,
C000970,6,C000970-6,rep,1931-12-07,1933-03-03,NY,4,,Democrat,,,,,,,,,,
D000362,6,D000362-6,rep,1943-01-06,1945-01-03,OK,1,,Democrat,,,,,,,,,,
E000182,6,E000182-6,rep,1937-01-05,1939-01-03,CA,2,,Republican,,,,,,,,,,
F000142,6,F000142-6,rep,1931-12-07,1933-03-03,NY,26,,Republican,,,,,,,,,,
F000175,6,F000175-6,rep,1939-01-03,1941-01-03,NY,24,,Democrat,,,,,,,,,,
F000417,6,F000417-6,rep,1933-03-09,1935-01-03,SC,2,,Democrat,,,,,,,,,,
G000101,6,G000101-6,rep,1941-01-03,1943-01-03,NY,21,,Democrat,,,,,,,,,,
G000181,6,G000181-6,rep,1943-01-06,1945-01-03,IA,6,,Republican,,,,,,,,,,
G000232,6,G000232-6,rep,1913-04-07,1915-03-03,VA,6,,Democrat,,,,,,,,,,
G000415,6,G000415-6,rep,1937-01-05,1939-01-03,FL,2,,Democrat,,,,,,,,,,
G000538,6,G000538-6,rep,1937-01-05,1939-01-03,KS,2,,Republican,,,,,,,,,,
K000111,6,K000111-6,rep,1941-01-03,1943-01-03,NY,18,,Democrat,,,,,,,,,,
K000257,6,K000257-6,rep,1943-01-06,1945-01-03,TX,14,,Democrat,,,,,,,,,,
L000037,6,L000037-6,rep,1941-01-03,1943-01-03,KS,1,,Republican,,,,,,,,,,
M000001,6,M000001-6,rep,1941-01-03,1943-01-03,MN,4,,Republican,,,,,,,,,,
M000583,6,M000583-6,sen,1943-01-06,1944-02-25,OR,,2,Republican,,,,,,,,,,
S000144,6,S000144-6,rep,1943-01-06,1945-01-03,IL,7,,Democrat,,,,,,,,,,
S000580,6,S000580-6,rep,1941-01-03,1943-01-03,WV,6,,Democrat,,,,,,,,,,
S000820,6,S000820-6,rep,1927-12-05,1929-03-03,AL,3,,Democrat,,,,,,,,,,
T000358,6,T000358-6,rep,1925-12-07,1927-03-04,MA,1,,Republican,,,,,,,,,,
W000396,6,W000396-6,rep,1929-04-15,1931-03-03,ME,2,,Republican,,,,,,,,,,
C000565,6,C000565-6,rep,1937-01-05,1939-01-03,MO,13,,Democrat,,,,,,,,,,
D000335,6,D000335-6,rep,1935-01-03,1937-01-03,NY,12,,Democrat,,,,,,,,,,
H000146,6,H000146-6,rep,1939-01-03,1941-01-03,NY,35,,Republican,,,,,,,,,,
H000200,6,H000200-6,rep,1943-01-06,1945-01-03,SC,3,,Democrat,,,,,,,,,,
H000741,6,H000741-6,rep,1943-01-06,1945-01-03,MA,4,,Republican,,,,,,,,,,
J000150,6,J000150-6,rep,1939-01-03,1941-01-03,OK,6,,Democrat,,,,,,,,,,
J000159,6,J000159-6,rep,1935-01-03,1937-01-03,TX,6,,Democrat,,,,,,,,,,
K000071,6,K000071-6,rep,1945-01-03,1947-01-03,IL,3,,Democrat,,,,,,,,,,
K000231,6,K000231-6,rep,1941-01-03,1943-01-03,PA,10,,Republican,,,,,,,,,,
L000076,6,L000076-6,rep,1931-12-07,1933-03-03,TX,12,,Democrat,,,,,,,,,,
M000091,6,M000091-6,rep,1945-01-03,1947-01-03,LA,2,,Democrat,,,,,,,,,,
M000272,6,M000272-6,rep,1943-01-06,1945-01-03,KY,7,,Democrat,,,,,,,,,,
M001040,6,M001040-6,rep,1945-01-03,1947-01-03,OR,1,,Republican,,,,,,,,,,
P000371,6,P000371-6,rep,1945-01-03,1947-01-03,MN,8,,Republican,,,,,,,,,,
P000488,6,P000488-6,rep,1945-01-03,1947-01-03,NJ,4,,Republican,,,,,,,,,,
R000032,6,R000032-6,rep,1941-01-03,1943-01-03,GA,5,,Democrat,,,,,,,,,,
R000341,6,R000341-6,rep,1945-01-03,1947-01-03,UT,2,,Democrat,,,,,,,,,,
S000668,6,S000668-6,rep,1945-01-03,1947-01-03,PA,23,,Democrat,,,,,,,,,,
S001072,6,S001072-6,rep,1925-12-07,1927-03-04,TX,5,,Democrat,,,,,,,,,,
T000045,6,T000045-6,rep,1939-01-03,1941-01-03,GA,7,,Democrat,,,,,,,,,,
W000230,6,W000230-6,rep,1931-12-07,1933-03-03,NC,10,,Democrat,,,,,,,,,,
W000678,6,W000678-6,rep,1939-01-03,1941-01-03,PA,8,,Republican,,,,,,,,,,
W000720,6,W000720-6,rep,1935-01-03,1937-01-03,VA,6,,Democrat,,,,,,,,,,
B001069,6,B001069-6,rep,1943-01-06,1945-01-03,VA,5,,Democrat,,,,,,,,,,
A000250,6,A000250-6,rep,1943-01-06,1945-01-03,NY,40,,Republican,,,,,,,,,,
B000332,6,B000332-6,rep,1947-01-03,1949-01-03,MO,4,,Democrat,,,,,,,,,,
C000439,6,C000439-6,rep,1941-01-03,1943-01-03,NC,7,,Democrat,,,,,,,,,,
C000684,6,C000684-6,sen,1929-04-15,1935-01-03,TX,,1,Democrat,,,,,,,,,,
D000212,6,D000212-6,rep,1941-01-03,1943-01-03,NY,7,,Democrat,,,,,,,,,,
D000496,6,D000496-6,rep,1931-12-07,1933-03-03,VA,4,,Democrat,,,,,,,,,,
F000191,6,F000191-6,rep,1943-01-06,1945-01-03,VA,9,,Democrat,,,,,,,,,,
G000111,6,G000111-6,rep,1947-01-03,1949-01-03,CA,9,,Republican,,,,,,,,,,
G000169,6,G000169-6,rep,1933-03-09,1935-01-03,MA,15,,Republican,,,,,,,,,,
G000543,6,G000543-6,rep,1947-01-03,1949-01-03,IA,3,,Republican,,,,,,,,,,
H000298,6,H000298-6,rep,1941-01-03,1943-01-03,NJ,10,,Republican,,,,,,,,,,
J000165,6,J000165-6,rep,1945-01-03,1947-01-03,IN,6,,Republican,,,,,,,,,,
K000301,6,K000301-6,rep,1929-04-15,1931-03-03,MN,6,,Republican,,,,,,,,,,
L000163,6,L000163-6,rep,1929-04-15,1931-03-03,CA,1,,Democrat,,,,,,,,,,
L000501,6,L000501-6,rep,1941-01-03,1943-01-03,IN,12,,Democrat,,,,,,,,,,
M000112,6,M000112-6,rep,1929-04-15,1931-03-03,TX,9,,Democrat,,,,,,,,,,
M000499,6,M000499-6,sen,1935-01-03,1941-01-03,TN,,1,Democrat,,,,,,,,,,
R000358,6,R000358-6,sen,1930-01-11,1930-11-30,KY,,2,Republican,appointment,,,,,,,,,
T000189,6,T000189-6,rep,1943-01-06,1945-01-03,TX,16,,Democrat,,,,,,,,,,
W000304,6,W000304-6,rep,1945-01-03,1947-01-03,TX,15,,Democrat,,,,,,,,,,
Z000009,6,Z000009-6,rep,1947-01-03,1949-01-03,MO,10,,Democrat,,,,,,,,,,
B000232,6,B000232-6,rep,1949-01-03,1951-01-03,MA,6,,Republican,,,,,,,,,,
B000545,6,B000545-6,rep,1929-04-15,1931-03-03,VA,1,,Democrat,,,,,,,,,,
B000565,6,B000565-6,rep,1935-01-03,1937-01-03,NY,19,,Democrat,,,,,,,,,,
B001056,6,B001056-6,rep,1935-01-03,1937-01-03,NC,10,,Democrat,,,,,,,,,,
C000317,6,C000317-6,rep,1939-01-03,1941-01-03,KY,6,,Democrat,,,,,,,,,,
C000390,6,C000390-6,rep,1949-01-03,1951-01-03,IL,13,,Republican,,,,,,,,,,
E000178,6,E000178-6,rep,1947-01-03,1949-01-03,MI,9,,Republican,,,,,,,,,,
H000663,6,H000663-6,rep,1947-01-03,1949-01-03,AL,4,,Democrat,,,,,,,,,,
L000238,6,L000238-6,rep,1947-01-03,1949-01-03,ND,0,,Republican,,,,,,,,,,
L000251,6,L000251-6,rep,1945-01-03,1947-01-03,MI,16,,Democrat,,,,,,,,,,
M000122,6,M000122-6,rep,1949-01-03,1951-01-03,NY,18,,American Labor,,,,,,,,,,
M000693,6,M000693-6,rep,1931-12-07,1933-03-03,MI,2,,Republican,,,,,,,,,,
N000153,6,N000153-6,rep,1937-01-05,1939-01-03,NJ,13,,Democrat,,,,,,,,,,
P000002,6,P000002-6,rep,1949-01-03,1951-01-03,GA,3,,Democrat,,,,,,,,,,
P000261,6,P000261-6,rep,1945-01-03,1947-01-03,FL,1,,Democrat,,,,,,,,,,
P000285,6,P000285-6,rep,1947-01-03,1949-01-03,NY,8,,Democrat,,,,,,,,,,
P000395,6,P000395-6,rep,1945-01-03,1947-01-03,VT,0,,Republican,,,,,,,,,,
R000209,6,R000209-6,rep,1941-01-03,1943-01-03,PA,16,,Republican,,,,,,,,,,
S000011,6,S000011-6,rep,1949-01-03,1951-01-03,MI,1,,Democrat,,,,,,,,,,
S000676,6,S000676-6,rep,1937-01-05,1939-01-03,NY,6,,Democrat,,,,,,,,,,
T000175,6,T000175-6,rep,1949-01-03,1951-01-03,NJ,7,,Republican,,,,,,,,,,
W000012,6,W000012-6,rep,1941-01-03,1943-01-03,NY,39,,Republican,,,,,,,,,,
W000265,6,W000265-6,rep,1937-01-05,1939-01-03,CA,5,,Republican,,,,,,,,,,
W000361,6,W000361-6,rep,1945-01-03,1947-01-03,ID,1,,Democrat,,,,,,,,,,
W000430,6,W000430-6,rep,1937-01-05,1939-01-03,MS,3,,Democrat,,,,,,,,,,
A000114,6,A000114-6,rep,1949-01-03,1951-01-03,LA,8,,Democrat,,,,,,,,,,
A000196,6,A000196-6,rep,1951-01-03,1953-01-03,CA,8,,Republican,,,,,,,,,,
B000237,6,B000237-6,rep,1949-01-03,1951-01-03,KY,8,,Democrat,,,,,,,,,,
B000515,6,B000515-6,rep,1949-01-03,1951-01-03,MI,6,,Republican,,,,,,,,,,
B001214,6,B001214-6,rep,1949-01-03,1951-01-03,NY,32,,Democrat,,,,,,,,,,
C000831,6,C000831-6,rep,1937-01-05,1939-01-03,GA,2,,Democrat,,,,,,,,,,
C000889,6,C000889-6,rep,1947-01-03,1949-01-03,MI,8,,Republican,,,,,,,,,,
D000448,6,D000448-6,rep,1923-12-03,1925-03-03,NC,8,,Democrat,,,,,,,,,,
E000023,6,E000023-6,rep,1937-01-05,1939-01-03,NJ,5,,Republican,,,,,,,,,,
E000160,6,E000160-6,rep,1951-01-03,1953-01-03,OH,1,,Republican,,,,,,,,,,
G000338,6,G000338-6,rep,1951-01-03,1953-01-03,TX,13,,Democrat,,,,,,,,,,
H000050,6,H000050-6,rep,1951-01-03,1953-01-03,NY,37,,Republican,,,,,,,,,,
H000060,6,H000060-6,rep,1951-01-03,1953-01-03,NY,2,,Republican,,,,,,,,,,
K000039,6,K000039-6,rep,1945-01-03,1947-01-03,WV,5,,Democrat,,,,,,,,,,
K000138,6,K000138-6,rep,1935-01-03,1937-01-03,NC,2,,Democrat,,,,,,,,,,
M001081,6,M001081-6,rep,1949-01-03,1951-01-03,AZ,1,,Democrat,,,,,,,,,,
M001112,6,M001112-6,rep,1951-01-03,1953-01-03,WI,7,,Republican,,,,,,,,,,
O000133,6,O000133-6,rep,1949-01-03,1951-01-03,NY,13,,Democrat,,,,,,,,,,
R000056,6,R000056-6,rep,1933-03-09,1935-01-03,MS,1,,Democrat,,,,,,,,,,
S000001,6,S000001-6,rep,1919-05-19,1921-03-03,IL,5,,Democrat,,,,,,,,,,
S000067,6,S000067-6,rep,1951-01-03,1953-01-03,MD,5,,Democrat,,,,,,,,,,
S000845,6,S000845-6,rep,1947-01-03,1949-01-03,NE,3,,Republican,,,,,,,,,,
W000718,6,W000718-6,rep,1931-12-07,1933-03-03,MI,10,,Republican,,,,,,,,,,
A000257,6,A000257-6,rep,1951-01-03,1953-01-03,OR,3,,Republican,,,,,,,,,,
B000486,6,B000486-6,rep,1953-01-03,1955-01-03,IL,25,,Republican,,,,,,,,,,
B000999,6,B000999-6,rep,1951-01-03,1953-01-03,SC,4,,Democrat,,,,,,,,,,
C000070,6,C000070-6,rep,1951-01-03,1953-01-03,GA,4,,Democrat,,,,,,,,,,
C000932,6,C000932-6,rep,1929-04-15,1931-03-03,OH,21,,Democrat,,,,,,,,,,
G000360,6,G000360-6,rep,1951-01-03,1953-01-03,PA,25,,Republican,,,,,,,,,,
H000284,6,H000284-6,rep,1947-01-03,1949-01-03,NJ,14,,Democrat,,,,,,,,,,
H000943,6,H000943-6,rep,1945-01-03,1947-01-03,WI,9,,Progressive,,,,,,,,,,
O000009,6,O000009-6,rep,1953-01-03,1955-01-03,MI,13,,Democrat,,,,,,,,,,
S000277,6,S000277-6,rep,1949-01-03,1951-01-03,MI,3,,Republican,,,,,,,,,,
B000356,6,B000356-6,sen,1954-01-01,1957-01-03,OH,,3,Republican,,,,,,,,,,
B000145,6,B000145-6,rep,1925-12-07,1927-03-04,KY,1,,Democrat,,,,,,,,,,
D000354,6,D000354-6,rep,1945-01-03,1947-01-03,MI,15,,Democrat,,,,,,,,,,
D000411,6,D000411-6,rep,1945-01-03,1947-01-03,MI,17,,Republican,,,,,,,,,,
E000146,6,E000146-6,rep,1955-01-05,1957-01-03,OR,4,,Republican,,,,,,,,,,
F000085,6,F000085-6,rep,1955-01-05,1956-11-07,NM,0,,Democrat,,,,,,,,,,
G000031,6,G000031-6,rep,1949-01-03,1951-01-03,NY,28,,Republican,,,,,,,,,,
H000640,6,H000640-6,rep,1951-01-03,1953-01-03,CA,20,,Republican,,,,,,,,,,
H000768,6,H000768-6,rep,1939-01-03,1941-01-03,KS,7,,Republican,,,,,,,,,,
J000157,6,J000157-6,rep,1955-01-05,1957-01-03,CA,11,,Republican,,,,,,,,,,
K000261,6,K000261-6,rep,1953-01-03,1955-01-03,NY,19,,Democrat,,,,,,,,,,
M000199,6,M000199-6,rep,1951-01-03,1953-01-03,IA,1,,Republican,,,,,,,,,,
N000023,6,N000023-6,sen,1937-01-05,1941-12-31,WV,,2,Democrat,,,,,,,,,,
P000309,6,P000309-6,rep,1955-01-05,1957-01-03,CA,29,,Republican,,,,,,,,,,
P000536,6,P000536-6,rep,1953-01-03,1955-01-03,TN,5,,Democrat,,,,,,,,,,
R000111,6,R000111-6,rep,1947-01-03,1949-01-03,IL,11,,Republican,,,,,,,,,,
R000214,6,R000214-6,rep,1945-01-03,1947-01-03,SC,5,,Democrat,,,,,,,,,,
S000377,6,S000377-6,rep,1945-01-03,1947-01-03,MO,7,,Republican,,,,,,,,,,
W000668,6,W000668-6,rep,1943-01-06,1945-01-03,MI,7,,Republican,,,,,,,,,,
A000239,6,A000239-6,rep,1939-01-03,1941-01-03,MN,1,,Republican,,,,,,,,,,
B001079,6,B001079-6,rep,1951-01-03,1953-01-03,ND,0,,Republican,,,,,,,,,,
C000221,6,C000221-6,rep,1949-01-03,1951-01-03,SD,2,,Republican,,,,,,,,,,
C000515,6,C000515-6,rep,1951-01-03,1953-01-03,OH,5,,Republican,,,,,,,,,,
C000617,6,C000617-6,rep,1947-01-03,1949-01-03,NY,39,,Republican,,,,,,,,,,
C000755,6,C000755-6,rep,1941-01-03,1943-01-03,TN,8,,Democrat,,,,,,,,,,
C000993,6,C000993-6,rep,1953-01-03,1955-01-03,IA,5,,Republican,,,,,,,,,,
D000228,6,D000228-6,rep,1957-01-03,1959-01-03,NM,0,,Democrat,,,,,,,,,,
D000338,6,D000338-6,rep,1943-01-06,1945-01-03,TX,2,,Democrat,,,,,,,,,,
E000029,6,E000029-6,rep,1949-01-03,1951-01-03,PA,32,,Democrat,,,,,,,,,,
G000316,6,G000316-6,rep,1955-01-05,1957-01-03,IL,8,,Democrat,,,,,,,,,,
G000447,6,G000447-6,rep,1949-01-03,1951-01-03,KY,1,,Democrat,,,,,,,,,,
G000541,6,G000541-6,rep,1957-01-03,1959-01-03,NY,27,,Republican,,,,,,,,,,
H000036,6,H000036-6,rep,1955-01-05,1957-01-03,ME,1,,Republican,,,,,,,,,,
H000405,6,H000405-6,rep,1955-01-05,1957-01-03,AR,5,,Democrat,,,,,,,,,,
H000549,6,H000549-6,rep,1957-01-03,1959-01-03,MA,1,,Republican,,,,,,,,,,
H000613,6,H000613-6,rep,1953-01-03,1955-01-03,CO,2,,Republican,,,,,,,,,,
H000740,6,H000740-6,rep,1955-01-05,1957-01-03,WA,4,,Republican,,,,,,,,,,
J000088,6,J000088-6,rep,1937-01-05,1939-01-03,OH,10,,Republican,,,,,,,,,,
K000029,6,K000029-6,rep,1951-01-03,1953-01-03,NJ,12,,Republican,,,,,,,,,,
K000030,6,K000030-6,rep,1955-01-05,1957-01-03,NY,32,,Republican,,,,,,,,,,
K000058,6,K000058-6,rep,1953-01-03,1955-01-03,PA,21,,Democrat,,,,,,,,,,
L000108,6,L000108-6,rep,1957-01-03,1959-01-03,NY,4,,Republican,,,,,,,,,,
L000157,6,L000157-6,rep,1951-01-03,1953-01-03,IA,4,,Republican,,,,,,,,,,
M000354,6,M000354-6,rep,1955-01-05,1957-01-03,PA,13,,Republican,,,,,,,,,,
M000460,6,M000460-6,rep,1951-01-03,1953-01-03,OH,17,,Republican,,,,,,,,,,
M000715,6,M000715-6,rep,1955-01-05,1957-01-03,NE,4,,Republican,,,,,,,,,,
O000056,6,O000056-6,rep,1953-01-03,1955-01-03,MN,2,,Republican,,,,,,,,,,
S000194,6,S000194-6,rep,1955-01-05,1957-01-03,KS,2,,Republican,,,,,,,,,,
S000437,6,S000437-6,rep,1955-01-05,1957-01-03,IL,20,,Republican,,,,,,,,,,
S000585,6,S000585-6,rep,1953-01-03,1955-01-03,WI,1,,Republican,,,,,,,,,,
T000028,6,T000028-6,rep,1951-01-03,1953-01-03,IA,2,,Republican,,,,,,,,,,
V000119,6,V000119-6,rep,1951-01-03,1953-01-03,OH,12,,Republican,,,,,,,,,,
V000125,6,V000125-6,rep,1955-01-05,1957-01-03,IL,23,,Republican,,,,,,,,,,
W000450,6,W000450-6,rep,1939-01-03,1941-01-03,MA,13,,Republican,,,,,,,,,,
W000683,6,W000683-6,rep,1939-01-03,1941-01-03,NJ,1,,Republican,,,,,,,,,,
A000138,6,A000138-6,rep,1945-01-03,1947-01-03,IL,13,,Republican,,,,,,,,,,
B000139,6,B000139-6,rep,1947-01-03,1949-01-03,NC,3,,Democrat,,,,,,,,,,
B000271,6,B000271-6,sen,1959-01-07,1965-01-03,MD,,1,Republican,,,,,,,,,,
B000940,6,B000940-6,rep,1945-01-03,1947-01-03,GA,10,,Democrat,,,,,,,,,,
B001208,6,B001208-6,sen,1965-01-04,1965-11-10,VA,,1,Democrat,,,,,,,,,,
C000113,6,C000113-6,rep,1953-01-03,1955-01-03,NJ,8,,Republican,,,,,,,,,,
C000162,6,C000162-6,rep,1959-01-07,1961-01-03,MO,8,,Democrat,,,,,,,,,,
C000338,6,C000338-6,sen,1959-01-07,1962-11-18,NM,,1,Democrat,,,,,,,,,,
D000571,6,D000571-6,rep,1951-01-03,1953-01-03,NC,6,,Democrat,,,,,,,,,,
E000181,6,E000181-6,rep,1955-01-05,1957-01-03,CA,2,,Democrat,,,,,,,,,,
F000255,6,F000255-6,rep,1951-01-03,1953-01-03,RI,1,,Democrat,,,,,,,,,,
H000550,6,H000550-6,rep,1943-01-06,1945-01-03,OH,2,,Republican,,,,,,,,,,
J000008,6,J000008-6,rep,1959-01-07,1961-01-03,CA,16,,Republican,,,,,,,,,,
K000036,6,K000036-6,sen,1959-01-07,1965-01-03,NY,,1,Republican,,,,,,,,,,
M000021,6,M000021-6,rep,1959-01-07,1961-01-03,WA,3,,Republican,,,,,,,,,,
P000408,6,P000408-6,rep,1951-01-03,1953-01-03,OH,6,,Democrat,,,,,,,,,,
P000516,6,P000516-6,rep,1959-01-07,1961-01-03,GA,1,,Democrat,,,,,,,,,,
R000113,6,R000113-6,rep,1931-12-07,1933-03-03,NY,43,,Republican,,,,,,,,,,
R000132,6,R000132-6,rep,1949-01-03,1951-01-03,KS,4,,Republican,,,,,,,,,,
R000392,6,R000392-6,rep,1937-01-05,1939-01-03,MA,5,,Republican,,,,,,,,,,
S000436,6,S000436-6,rep,1949-01-03,1951-01-03,PA,17,,Republican,,,,,,,,,,
S000640,6,S000640-6,rep,1959-01-07,1961-01-03,KS,6,,Republican,,,,,,,,,,
T000070,6,T000070-6,rep,1955-01-05,1957-01-03,NY,31,,Republican,,,,,,,,,,
W000663,6,W000663-6,rep,1953-01-03,1955-01-03,WI,3,,Republican,,,,,,,,,,
A000054,6,A000054-6,rep,1961-01-03,1963-01-03,NJ,11,,Democrat,,,,,,,,,,
A000179,6,A000179-6,rep,1951-01-03,1953-01-03,MN,7,,Republican,,,,,,,,,,
B000035,6,B000035-6,rep,1959-01-07,1961-01-03,WV,3,,Democrat,,,,,,,,,,
B000725,6,B000725-6,rep,1947-01-03,1949-01-03,AL,1,,Democrat,,,,,,,,,,
B000884,6,B000884-6,rep,1949-01-03,1951-01-03,LA,4,,Democrat,,,,,,,,,,
C000365,6,C000365-6,rep,1951-01-03,1953-01-03,IL,19,,Republican,,,,,,,,,,
D000109,6,D000109-6,rep,1959-01-07,1961-01-03,GA,5,,Democrat,,,,,,,,,,
D000585,6,D000585-6,sen,1961-01-03,1963-01-03,ID,,2,Republican,,,,,,,,,,
F000075,6,F000075-6,rep,1951-01-03,1953-01-03,PA,12,,Republican,,,,,,,,,,
F000353,6,F000353-6,rep,1961-01-03,1963-01-03,TN,3,,Democrat,,,,,,,,,,
H000264,6,H000264-6,rep,1957-01-03,1959-01-03,VA,7,,Democrat,,,,,,,,,,
H000683,6,H000683-6,rep,1947-01-03,1949-01-03,MI,4,,Republican,,,,,,,,,,
J000278,6,J000278-6,rep,1955-01-05,1957-01-03,MN,5,,Republican,,,,,,,,,,
K000032,6,K000032-6,rep,1959-01-07,1961-01-03,PA,24,,Republican,,,,,,,,,,
K000044,6,K000044-6,sen,1955-01-05,1961-01-03,TN,,2,Democrat,,,,,,,,,,
K000171,6,K000171-6,rep,1951-01-03,1953-01-03,TX,20,,Democrat,,,,,,,,,,
L000065,6,L000065-6,rep,1953-01-03,1955-01-03,MA,7,,Democrat,,,,,,,,,,
M000020,6,M000020-6,rep,1961-01-03,1963-01-03,IL,21,,Democrat,,,,,,,,,,
M000152,6,M000152-6,rep,1961-01-03,1963-01-03,MN,6,,Democrat,,,,,,,,,,
M000224,6,M000224-6,rep,1949-01-03,1951-01-03,IL,15,,Republican,,,,,,,,,,
M000414,6,M000414-6,rep,1957-01-03,1959-01-03,CA,15,,Republican,,,,,,,,,,
M000664,6,M000664-6,rep,1955-01-05,1957-01-03,NH,1,,Republican,,,,,,,,,,
M001045,6,M001045-6,rep,1961-01-03,1963-01-03,MO,11,,Democrat,,,,,,,,,,
N000137,6,N000137-6,rep,1951-01-03,1953-01-03,AR,6,,Democrat,,,,,,,,,,
R000001,6,R000001-6,rep,1949-01-03,1951-01-03,MI,14,,Democrat,,,,,,,,,,
R000082,6,R000082-6,rep,1925-12-07,1927-03-04,TX,4,,Democrat,,,,,,,,,,
R000108,6,R000108-6,rep,1935-01-03,1937-01-03,TN,1,,Republican,,,,,,,,,,
R000260,6,R000260-6,rep,1959-01-07,1961-01-03,SC,2,,Democrat,,,,,,,,,,
R000317,6,R000317-6,rep,1945-01-03,1946-11-05,VA,7,,Democrat,,,,,,,,,,
S000717,6,S000717-6,rep,1943-01-06,1945-01-03,KY,5,,Democrat,,,,,,,,,,
E000120,6,E000120-6,rep,1961-01-03,1963-01-03,AL,7,,Democrat,,,,,,,,,,
T000001,6,T000001-6,rep,1935-01-03,1937-01-03,NY,36,,Republican,,,,,,,,,,
V000069,6,V000069-6,rep,1953-01-03,1955-01-03,PA,20,,Republican,,,,,,,,,,
A000227,6,A000227-6,rep,1955-01-05,1957-01-03,NJ,3,,Republican,,,,,,,,,,
B000062,6,B000062-6,rep,1963-01-09,1965-01-03,TN,2,,Republican,,,,,,,,,,
B000377,6,B000377-6,rep,1957-01-03,1959-01-03,MI,12,,Republican,,,,,,,,,,
B001024,6,B001024-6,rep,1947-01-03,1949-01-03,NY,25,,Democrat,,,,,,,,,,
C000117,6,C000117-6,rep,1935-01-03,1937-01-03,MO,9,,Democrat,,,,,,,,,,
C000154,6,C000154-6,sen,1950-11-29,1951-01-03,KS,,3,Republican,,,,,,,,,,
C000346,6,C000346-6,rep,1955-01-05,1957-01-03,CO,3,,Republican,,,,,,,,,,
D000094,6,D000094-6,rep,1951-01-03,1953-01-03,TN,10,,Democrat,,,,,,,,,,
D000360,6,D000360-6,rep,1945-01-03,1947-01-03,IL,16,,Republican,,,,,,,,,,
D000481,6,D000481-6,rep,1959-01-07,1961-01-03,CA,23,,Democrat,,,,,,,,,,
F000087,6,F000087-6,rep,1957-01-03,1959-01-03,PR,0,,Popular Democrat,,,,,,,,,,
F000283,6,F000283-6,rep,1963-01-09,1965-01-03,GA,3,,Democrat,,,,,,,,,,
G000091,6,G000091-6,rep,1957-01-03,1959-01-03,VA,3,,Democrat,,,,,,,,,,
G000102,6,G000102-6,rep,1955-01-05,1957-01-03,PA,23,,Republican,,,,,,,,,,
G000381,6,G000381-6,rep,1949-01-03,1951-01-03,AL,2,,Democrat,,,,,,,,,,
G000421,6,G000421-6,rep,1959-01-07,1961-01-03,PA,5,,Democrat,,,,,,,,,,
H000385,6,H000385-6,rep,1923-12-03,1925-03-03,AZ,0,,Democrat,,,,,,,,,,
H000598,6,H000598-6,rep,1935-01-03,1937-01-03,AL,2,,Democrat,,,,,,,,,,
M000478,6,M000478-6,rep,1963-01-09,1965-01-03,ME,2,,Republican,,,,,,,,,,
H000678,6,H000678-6,rep,1955-01-05,1957-01-03,IA,8,,Republican,,,,,,,,,,
H000786,6,H000786-6,rep,1955-01-05,1957-01-03,WA,5,,Republican,,,,,,,,,,
J000100,6,J000100-6,rep,1951-01-03,1953-01-03,IA,7,,Republican,,,,,,,,,,
